Case,Point_Index,True_Strain,LI_WARM_True_Stress,BI_Interpolated_Stress,Absolute_Error,Relative_Error_pct,Used_for_MAPE,Case_MAPE_pct
07_01_500.csv,14,0.0751074739796861,692.4349176596993,690.4029429252205,2.0319747344788084,0.293453533704872,1,0.633980875905661
07_01_500.csv,15,0.0806579019727236,691.2224177348899,689.0820073367354,2.140410398154472,0.30965581312720114,1,0.633980875905661
07_01_500.csv,16,0.0861776995220419,689.8163218433583,687.5835648780248,2.232756965333465,0.3236741281167414,1,0.633980875905661
07_01_500.csv,17,0.0916671892871969,688.2521450552667,685.939266635537,2.3128784197297136,0.33605102960398175,1,0.633980875905661
07_01_500.csv,18,0.0971267089999163,686.5510433673771,684.1634888060798,2.387554561297293,0.3477606777184227,1,0.633980875905661
07_01_500.csv,19,0.1025565908534479,684.7414319070513,682.2805547035637,2.4608772034875983,0.35938780520902447,1,0.633980875905661
07_01_500.csv,20,0.1079571415585973,682.8308011839958,680.3007075559308,2.5300936280650603,0.37053009672059306,1,0.633980875905661
07_01_500.csv,21,0.1133286829121737,680.8332600882704,678.2379280632358,2.5953320250346223,0.38119935925253357,1,0.633980875905661
07_01_500.csv,22,0.1186715315172836,678.7615156259217,676.1088454551318,2.652670170789861,0.390810337610802,1,0.633980875905661
07_01_500.csv,23,0.1239859791491398,676.6225991818501,673.9268445448815,2.6957546369685588,0.39841333118760397,1,0.633980875905661
07_01_500.csv,24,0.1292723326662926,674.4374621845609,671.6869945415492,2.750467643011689,0.4078165578321654,1,0.633980875905661
07_01_500.csv,25,0.134530887539002,672.2029870802544,669.3991955915408,2.803791488713614,0.41710488388217604,1,0.633980875905661
07_01_500.csv,26,0.1397619475581712,669.9251194390272,667.0737034086233,2.851416030403925,0.42563205165251977,1,0.633980875905661
07_01_500.csv,27,0.1449657730344857,667.6123683139112,664.7127726027129,2.8995957111983444,0.434323246365465,1,0.633980875905661
07_01_500.csv,28,0.1501426588400785,665.2595394575656,662.3341136751151,2.925425782450475,0.43974202682396507,1,0.633980875905661
10_01_800.csv,1,0.0,0.0,0.0,0.0,,0,1.9054985379058902
10_01_800.csv,2,0.0059820717293904,135.75248227632494,145.2097357558191,9.45725347949417,6.966541842118127,1,1.9054985379058902
10_01_800.csv,3,0.011928570968345,148.4705113678421,148.55840663152304,0.08789526368093448,0.05920048558543061,1,1.9054985379058902
10_01_800.csv,4,0.0178399173671714,149.6615799336911,148.9044486476463,0.7571312860447961,0.5058955587534556,1,1.9054985379058902
10_01_800.csv,5,0.0237165268210428,149.49296878045573,148.33625003022007,1.1567187502356546,0.7737613077538137,1,1.9054985379058902
10_01_800.csv,6,0.0295588015905227,148.72913320395537,147.33043859427025,1.3986946096851227,0.940430821826322,1,1.9054985379058902
10_01_800.csv,7,0.0353671423414218,147.6301420521138,146.0607607678403,1.5693812842735042,1.0630493627239814,1,1.9054985379058902
10_01_800.csv,8,0.0411419427877547,146.31442628157373,144.61170008620996,1.7027261953637662,1.1637445729971747,1,1.9054985379058902
10_01_800.csv,9,0.046883586296973,144.8409847988754,143.02751751299718,1.8134672858782324,1.2520401517542794,1,1.9054985379058902
10_01_800.csv,10,0.0525924514481166,143.2497873607814,141.33622797103135,1.9135593897500485,1.33582005600515,1,1.9054985379058902
10_01_800.csv,11,0.0582689068587828,141.55939618320474,139.5524546574236,2.0069415257811443,1.4177381225784411,1,1.9054985379058902
10_01_800.csv,12,0.063913325408167,139.78344654734292,137.6877194362296,2.0957271111133196,1.4992670182899823,1,1.9054985379058902
10_01_800.csv,13,0.0695260597573401,137.93732919102968,135.75578891413397,2.181540276895703,1.581544524379244,1,1.9054985379058902
10_01_800.csv,14,0.0751074739796861,136.0253961228695,133.75543762338697,2.2699584994825273,1.6687755111788913,1,1.9054985379058902
10_01_800.csv,15,0.0806579019727236,134.05233155550803,131.6961665189071,2.3561650366009417,1.7576456964684029,1,1.9054985379058902
10_01_800.csv,16,0.0861776995220419,132.0227576963489,129.5875550516403,2.435202644708596,1.844532478490973,1,1.9054985379058902
10_01_800.csv,17,0.0916671892871969,129.94402347540074,127.44453439879068,2.499489076610061,1.9235121475850183,1,1.9054985379058902
10_01_800.csv,18,0.0971267089999163,127.82944387054886,125.27369541611006,2.555748454438799,1.9993425435120962,1,1.9054985379058902
