Case,Size,Folder,RVE,Point_Index,True_Strain,True_Stress,Source_File
12_06_500,L=1.6um,161616,RVE1,22,0.1186715315172836,754.9291532513722,F:\1_job\20251124\CPFE_PARAMATER_TEST_PBC\1_CPFE_3DMODEL_BUILD\4_BASE_ROOT\job\161616\RVE1\12_06_500.csv
12_06_500,L=1.6um,161616,RVE1,23,0.1239859791491398,753.0998432646161,F:\1_job\20251124\CPFE_PARAMATER_TEST_PBC\1_CPFE_3DMODEL_BUILD\4_BASE_ROOT\job\161616\RVE1\12_06_500.csv
12_06_500,L=1.6um,161616,RVE1,24,0.1292723326662926,751.2209784813413,F:\1_job\20251124\CPFE_PARAMATER_TEST_PBC\1_CPFE_3DMODEL_BUILD\4_BASE_ROOT\job\161616\RVE1\12_06_500.csv
12_06_500,L=1.6um,161616,RVE1,25,0.134530887539002,749.3114397454725,F:\1_job\20251124\CPFE_PARAMATER_TEST_PBC\1_CPFE_3DMODEL_BUILD\4_BASE_ROOT\job\161616\RVE1\12_06_500.csv
12_06_500,L=1.6um,161616,RVE1,26,0.1397619475581712,747.3648735873847,F:\1_job\20251124\CPFE_PARAMATER_TEST_PBC\1_CPFE_3DMODEL_BUILD\4_BASE_ROOT\job\161616\RVE1\12_06_500.csv
12_06_500,L=1.6um,161616,RVE1,27,0.1449657730344857,745.3931514513137,F:\1_job\20251124\CPFE_PARAMATER_TEST_PBC\1_CPFE_3DMODEL_BUILD\4_BASE_ROOT\job\161616\RVE1\12_06_500.csv
12_06_500,L=1.6um,161616,RVE1,28,0.1501426588400785,743.4022486876302,F:\1_job\20251124\CPFE_PARAMATER_TEST_PBC\1_CPFE_3DMODEL_BUILD\4_BASE_ROOT\job\161616\RVE1\12_06_500.csv
12_06_500,L=1.6um,161616,RVE2,1,0.0,0.0,F:\1_job\20251124\CPFE_PARAMATER_TEST_PBC\1_CPFE_3DMODEL_BUILD\4_BASE_ROOT\job\161616\RVE2\12_06_500.csv
12_06_500,L=1.6um,161616,RVE2,2,0.0059820717293904,439.7490965355924,F:\1_job\20251124\CPFE_PARAMATER_TEST_PBC\1_CPFE_3DMODEL_BUILD\4_BASE_ROOT\job\161616\RVE2\12_06_500.csv
12_06_500,L=1.6um,161616,RVE2,3,0.011928570968345,748.0668371494767,F:\1_job\20251124\CPFE_PARAMATER_TEST_PBC\1_CPFE_3DMODEL_BUILD\4_BASE_ROOT\job\161616\RVE2\12_06_500.csv
12_06_500,L=1.6um,161616,RVE2,4,0.0178399173671714,828.6571676384171,F:\1_job\20251124\CPFE_PARAMATER_TEST_PBC\1_CPFE_3DMODEL_BUILD\4_BASE_ROOT\job\161616\RVE2\12_06_500.csv
12_06_500,L=1.6um,161616,RVE2,5,0.0237165268210428,848.7868043721394,F:\1_job\20251124\CPFE_PARAMATER_TEST_PBC\1_CPFE_3DMODEL_BUILD\4_BASE_ROOT\job\161616\RVE2\12_06_500.csv
12_06_500,L=1.6um,161616,RVE2,6,0.0295588015905227,857.9532909768313,F:\1_job\20251124\CPFE_PARAMATER_TEST_PBC\1_CPFE_3DMODEL_BUILD\4_BASE_ROOT\job\161616\RVE2\12_06_500.csv
12_06_500,L=1.6um,161616,RVE2,7,0.0353671423414218,862.7749642340748,F:\1_job\20251124\CPFE_PARAMATER_TEST_PBC\1_CPFE_3DMODEL_BUILD\4_BASE_ROOT\job\161616\RVE2\12_06_500.csv
12_06_500,L=1.6um,161616,RVE2,8,0.0411419427877547,865.401874787215,F:\1_job\20251124\CPFE_PARAMATER_TEST_PBC\1_CPFE_3DMODEL_BUILD\4_BASE_ROOT\job\161616\RVE2\12_06_500.csv
12_06_500,L=1.6um,161616,RVE2,9,0.046883586296973,866.72119699652,F:\1_job\20251124\CPFE_PARAMATER_TEST_PBC\1_CPFE_3DMODEL_BUILD\4_BASE_ROOT\job\161616\RVE2\12_06_500.csv
12_06_500,L=1.6um,161616,RVE2,10,0.0525924514481166,867.1701165040993,F:\1_job\20251124\CPFE_PARAMATER_TEST_PBC\1_CPFE_3DMODEL_BUILD\4_BASE_ROOT\job\161616\RVE2\12_06_500.csv
12_06_500,L=1.6um,161616,RVE2,11,0.0582689068587828,866.9989574907255,F:\1_job\20251124\CPFE_PARAMATER_TEST_PBC\1_CPFE_3DMODEL_BUILD\4_BASE_ROOT\job\161616\RVE2\12_06_500.csv
12_06_500,L=1.6um,161616,RVE2,12,0.063913325408167,866.3667638971591,F:\1_job\20251124\CPFE_PARAMATER_TEST_PBC\1_CPFE_3DMODEL_BUILD\4_BASE_ROOT\job\161616\RVE2\12_06_500.csv
12_06_500,L=1.6um,161616,RVE2,13,0.0695260597573401,865.3802007450224,F:\1_job\20251124\CPFE_PARAMATER_TEST_PBC\1_CPFE_3DMODEL_BUILD\4_BASE_ROOT\job\161616\RVE2\12_06_500.csv
12_06_500,L=1.6um,161616,RVE2,14,0.0751074739796861,864.1051816727345,F:\1_job\20251124\CPFE_PARAMATER_TEST_PBC\1_CPFE_3DMODEL_BUILD\4_BASE_ROOT\job\161616\RVE2\12_06_500.csv
12_06_500,L=1.6um,161616,RVE2,15,0.0806579019727236,862.6138277578583,F:\1_job\20251124\CPFE_PARAMATER_TEST_PBC\1_CPFE_3DMODEL_BUILD\4_BASE_ROOT\job\161616\RVE2\12_06_500.csv
12_06_500,L=1.6um,161616,RVE2,16,0.0861776995220419,860.9327958459137,F:\1_job\20251124\CPFE_PARAMATER_TEST_PBC\1_CPFE_3DMODEL_BUILD\4_BASE_ROOT\job\161616\RVE2\12_06_500.csv
12_06_500,L=1.6um,161616,RVE2,17,0.0916671892871969,859.1118976458345,F:\1_job\20251124\CPFE_PARAMATER_TEST_PBC\1_CPFE_3DMODEL_BUILD\4_BASE_ROOT\job\161616\RVE2\12_06_500.csv
12_06_500,L=1.6um,161616,RVE2,18,0.0971267089999163,857.1688607400318,F:\1_job\20251124\CPFE_PARAMATER_TEST_PBC\1_CPFE_3DMODEL_BUILD\4_BASE_ROOT\job\161616\RVE2\12_06_500.csv
12_06_500,L=1.6um,161616,RVE2,19,0.1025565908534479,855.1290216608955,F:\1_job\20251124\CPFE_PARAMATER_TEST_PBC\1_CPFE_3DMODEL_BUILD\4_BASE_ROOT\job\161616\RVE2\12_06_500.csv
12_06_500,L=1.6um,161616,RVE2,20,0.1079571415585973,853.0164733389452,F:\1_job\20251124\CPFE_PARAMATER_TEST_PBC\1_CPFE_3DMODEL_BUILD\4_BASE_ROOT\job\161616\RVE2\12_06_500.csv
12_06_500,L=1.6um,161616,RVE2,21,0.1133286829121737,850.8249453195971,F:\1_job\20251124\CPFE_PARAMATER_TEST_PBC\1_CPFE_3DMODEL_BUILD\4_BASE_ROOT\job\161616\RVE2\12_06_500.csv
12_06_500,L=1.6um,161616,RVE2,22,0.1186715315172836,848.583670474488,F:\1_job\20251124\CPFE_PARAMATER_TEST_PBC\1_CPFE_3DMODEL_BUILD\4_BASE_ROOT\job\161616\RVE2\12_06_500.csv
12_06_500,L=1.6um,161616,RVE2,23,0.1239859791491398,846.2946912663388,F:\1_job\20251124\CPFE_PARAMATER_TEST_PBC\1_CPFE_3DMODEL_BUILD\4_BASE_ROOT\job\161616\RVE2\12_06_500.csv
12_06_500,L=1.6um,161616,RVE2,24,0.1292723326662926,843.9649187914116,F:\1_job\20251124\CPFE_PARAMATER_TEST_PBC\1_CPFE_3DMODEL_BUILD\4_BASE_ROOT\job\161616\RVE2\12_06_500.csv
12_06_500,L=1.6um,161616,RVE2,25,0.134530887539002,841.6135332280205,F:\1_job\20251124\CPFE_PARAMATER_TEST_PBC\1_CPFE_3DMODEL_BUILD\4_BASE_ROOT\job\161616\RVE2\12_06_500.csv
12_06_500,L=1.6um,161616,RVE2,26,0.1397619475581712,839.226530371679,F:\1_job\20251124\CPFE_PARAMATER_TEST_PBC\1_CPFE_3DMODEL_BUILD\4_BASE_ROOT\job\161616\RVE2\12_06_500.csv
12_06_500,L=1.6um,161616,RVE2,27,0.1449657730344857,836.8084437304537,F:\1_job\20251124\CPFE_PARAMATER_TEST_PBC\1_CPFE_3DMODEL_BUILD\4_BASE_ROOT\job\161616\RVE2\12_06_500.csv
12_06_500,L=1.6um,161616,RVE2,28,0.1501426588400785,834.3654463138784,F:\1_job\20251124\CPFE_PARAMATER_TEST_PBC\1_CPFE_3DMODEL_BUILD\4_BASE_ROOT\job\161616\RVE2\12_06_500.csv
12_06_500,L=1.6um,161616,RVE3,1,0.0,0.0,F:\1_job\20251124\CPFE_PARAMATER_TEST_PBC\1_CPFE_3DMODEL_BUILD\4_BASE_ROOT\job\161616\RVE3\12_06_500.csv
12_06_500,L=1.6um,161616,RVE3,2,0.0059820717293904,427.7226733787075,F:\1_job\20251124\CPFE_PARAMATER_TEST_PBC\1_CPFE_3DMODEL_BUILD\4_BASE_ROOT\job\161616\RVE3\12_06_500.csv
12_06_500,L=1.6um,161616,RVE3,3,0.011928570968345,704.1208942662239,F:\1_job\20251124\CPFE_PARAMATER_TEST_PBC\1_CPFE_3DMODEL_BUILD\4_BASE_ROOT\job\161616\RVE3\12_06_500.csv
12_06_500,L=1.6um,161616,RVE3,4,0.0178399173671714,771.0127875896728,F:\1_job\20251124\CPFE_PARAMATER_TEST_PBC\1_CPFE_3DMODEL_BUILD\4_BASE_ROOT\job\161616\RVE3\12_06_500.csv
12_06_500,L=1.6um,161616,RVE3,5,0.0237165268210428,799.194275065161,F:\1_job\20251124\CPFE_PARAMATER_TEST_PBC\1_CPFE_3DMODEL_BUILD\4_BASE_ROOT\job\161616\RVE3\12_06_500.csv
12_06_500,L=1.6um,161616,RVE3,6,0.0295588015905227,815.2976459917456,F:\1_job\20251124\CPFE_PARAMATER_TEST_PBC\1_CPFE_3DMODEL_BUILD\4_BASE_ROOT\job\161616\RVE3\12_06_500.csv
12_06_500,L=1.6um,161616,RVE3,7,0.0353671423414218,825.6979174183518,F:\1_job\20251124\CPFE_PARAMATER_TEST_PBC\1_CPFE_3DMODEL_BUILD\4_BASE_ROOT\job\161616\RVE3\12_06_500.csv
12_06_500,L=1.6um,161616,RVE3,8,0.0411419427877547,832.6069044118556,F:\1_job\20251124\CPFE_PARAMATER_TEST_PBC\1_CPFE_3DMODEL_BUILD\4_BASE_ROOT\job\161616\RVE3\12_06_500.csv
12_06_500,L=1.6um,161616,RVE3,9,0.046883586296973,837.1353329176636,F:\1_job\20251124\CPFE_PARAMATER_TEST_PBC\1_CPFE_3DMODEL_BUILD\4_BASE_ROOT\job\161616\RVE3\12_06_500.csv
12_06_500,L=1.6um,161616,RVE3,10,0.0525924514481166,839.9484683708849,F:\1_job\20251124\CPFE_PARAMATER_TEST_PBC\1_CPFE_3DMODEL_BUILD\4_BASE_ROOT\job\161616\RVE3\12_06_500.csv
12_06_500,L=1.6um,161616,RVE3,11,0.0582689068587828,841.4841629349177,F:\1_job\20251124\CPFE_PARAMATER_TEST_PBC\1_CPFE_3DMODEL_BUILD\4_BASE_ROOT\job\161616\RVE3\12_06_500.csv
12_06_500,L=1.6um,161616,RVE3,12,0.063913325408167,842.0387421405655,F:\1_job\20251124\CPFE_PARAMATER_TEST_PBC\1_CPFE_3DMODEL_BUILD\4_BASE_ROOT\job\161616\RVE3\12_06_500.csv
12_06_500,L=1.6um,161616,RVE3,13,0.0695260597573401,841.8263439634526,F:\1_job\20251124\CPFE_PARAMATER_TEST_PBC\1_CPFE_3DMODEL_BUILD\4_BASE_ROOT\job\161616\RVE3\12_06_500.csv
12_06_500,L=1.6um,161616,RVE3,14,0.0751074739796861,841.0071588196865,F:\1_job\20251124\CPFE_PARAMATER_TEST_PBC\1_CPFE_3DMODEL_BUILD\4_BASE_ROOT\job\161616\RVE3\12_06_500.csv
12_06_500,L=1.6um,161616,RVE3,15,0.0806579019727236,839.7001577187782,F:\1_job\20251124\CPFE_PARAMATER_TEST_PBC\1_CPFE_3DMODEL_BUILD\4_BASE_ROOT\job\161616\RVE3\12_06_500.csv
12_06_500,L=1.6um,161616,RVE3,16,0.0861776995220419,838.0050185995528,F:\1_job\20251124\CPFE_PARAMATER_TEST_PBC\1_CPFE_3DMODEL_BUILD\4_BASE_ROOT\job\161616\RVE3\12_06_500.csv
12_06_500,L=1.6um,161616,RVE3,17,0.0916671892871969,835.9966360735172,F:\1_job\20251124\CPFE_PARAMATER_TEST_PBC\1_CPFE_3DMODEL_BUILD\4_BASE_ROOT\job\161616\RVE3\12_06_500.csv
12_06_500,L=1.6um,161616,RVE3,18,0.0971267089999163,833.7353889816939,F:\1_job\20251124\CPFE_PARAMATER_TEST_PBC\1_CPFE_3DMODEL_BUILD\4_BASE_ROOT\job\161616\RVE3\12_06_500.csv
12_06_500,L=1.6um,161616,RVE3,19,0.1025565908534479,831.2825955904715,F:\1_job\20251124\CPFE_PARAMATER_TEST_PBC\1_CPFE_3DMODEL_BUILD\4_BASE_ROOT\job\161616\RVE3\12_06_500.csv
12_06_500,L=1.6um,161616,RVE3,20,0.1079571415585973,828.6784397807048,F:\1_job\20251124\CPFE_PARAMATER_TEST_PBC\1_CPFE_3DMODEL_BUILD\4_BASE_ROOT\job\161616\RVE3\12_06_500.csv
12_06_500,L=1.6um,161616,RVE3,21,0.1133286829121737,825.9443358668528,F:\1_job\20251124\CPFE_PARAMATER_TEST_PBC\1_CPFE_3DMODEL_BUILD\4_BASE_ROOT\job\161616\RVE3\12_06_500.csv
12_06_500,L=1.6um,161616,RVE3,22,0.1186715315172836,823.1048675092438,F:\1_job\20251124\CPFE_PARAMATER_TEST_PBC\1_CPFE_3DMODEL_BUILD\4_BASE_ROOT\job\161616\RVE3\12_06_500.csv
12_06_500,L=1.6um,161616,RVE3,23,0.1239859791491398,820.2036990705288,F:\1_job\20251124\CPFE_PARAMATER_TEST_PBC\1_CPFE_3DMODEL_BUILD\4_BASE_ROOT\job\161616\RVE3\12_06_500.csv
12_06_500,L=1.6um,161616,RVE3,24,0.1292723326662926,817.2430530993875,F:\1_job\20251124\CPFE_PARAMATER_TEST_PBC\1_CPFE_3DMODEL_BUILD\4_BASE_ROOT\job\161616\RVE3\12_06_500.csv
12_06_500,L=1.6um,161616,RVE3,25,0.134530887539002,814.243871568312,F:\1_job\20251124\CPFE_PARAMATER_TEST_PBC\1_CPFE_3DMODEL_BUILD\4_BASE_ROOT\job\161616\RVE3\12_06_500.csv
12_06_500,L=1.6um,161616,RVE3,26,0.1397619475581712,811.2237018669362,F:\1_job\20251124\CPFE_PARAMATER_TEST_PBC\1_CPFE_3DMODEL_BUILD\4_BASE_ROOT\job\161616\RVE3\12_06_500.csv
12_06_500,L=1.6um,161616,RVE3,27,0.1449657730344857,808.1862879844098,F:\1_job\20251124\CPFE_PARAMATER_TEST_PBC\1_CPFE_3DMODEL_BUILD\4_BASE_ROOT\job\161616\RVE3\12_06_500.csv
12_06_500,L=1.6um,161616,RVE3,28,0.1501426588400785,805.1251458849329,F:\1_job\20251124\CPFE_PARAMATER_TEST_PBC\1_CPFE_3DMODEL_BUILD\4_BASE_ROOT\job\161616\RVE3\12_06_500.csv
12_06_500,L=2.0um,202020,RVE1,1,0.0,0.0,F:\1_job\20251124\CPFE_PARAMATER_TEST_PBC\1_CPFE_3DMODEL_BUILD\4_BASE_ROOT\job\202020\RVE1\12_06_500.csv
12_06_500,L=2.0um,202020,RVE1,2,0.0059820717293904,445.055928917116,F:\1_job\20251124\CPFE_PARAMATER_TEST_PBC\1_CPFE_3DMODEL_BUILD\4_BASE_ROOT\job\202020\RVE1\12_06_500.csv
12_06_500,L=2.0um,202020,RVE1,3,0.011928570968345,724.9411104262831,F:\1_job\20251124\CPFE_PARAMATER_TEST_PBC\1_CPFE_3DMODEL_BUILD\4_BASE_ROOT\job\202020\RVE1\12_06_500.csv
12_06_500,L=2.0um,202020,RVE1,4,0.0178399173671714,789.2640857029551,F:\1_job\20251124\CPFE_PARAMATER_TEST_PBC\1_CPFE_3DMODEL_BUILD\4_BASE_ROOT\job\202020\RVE1\12_06_500.csv
12_06_500,L=2.0um,202020,RVE1,5,0.0237165268210428,814.27743766589,F:\1_job\20251124\CPFE_PARAMATER_TEST_PBC\1_CPFE_3DMODEL_BUILD\4_BASE_ROOT\job\202020\RVE1\12_06_500.csv
12_06_500,L=2.0um,202020,RVE1,6,0.0295588015905227,827.8857599590754,F:\1_job\20251124\CPFE_PARAMATER_TEST_PBC\1_CPFE_3DMODEL_BUILD\4_BASE_ROOT\job\202020\RVE1\12_06_500.csv
12_06_500,L=2.0um,202020,RVE1,7,0.0353671423414218,836.7009530941077,F:\1_job\20251124\CPFE_PARAMATER_TEST_PBC\1_CPFE_3DMODEL_BUILD\4_BASE_ROOT\job\202020\RVE1\12_06_500.csv
12_06_500,L=2.0um,202020,RVE1,8,0.0411419427877547,842.7940722959147,F:\1_job\20251124\CPFE_PARAMATER_TEST_PBC\1_CPFE_3DMODEL_BUILD\4_BASE_ROOT\job\202020\RVE1\12_06_500.csv
12_06_500,L=2.0um,202020,RVE1,9,0.046883586296973,847.0758079544275,F:\1_job\20251124\CPFE_PARAMATER_TEST_PBC\1_CPFE_3DMODEL_BUILD\4_BASE_ROOT\job\202020\RVE1\12_06_500.csv
12_06_500,L=2.0um,202020,RVE1,10,0.0525924514481166,850.0640603337907,F:\1_job\20251124\CPFE_PARAMATER_TEST_PBC\1_CPFE_3DMODEL_BUILD\4_BASE_ROOT\job\202020\RVE1\12_06_500.csv
12_06_500,L=2.0um,202020,RVE1,11,0.0582689068587828,852.078838033284,F:\1_job\20251124\CPFE_PARAMATER_TEST_PBC\1_CPFE_3DMODEL_BUILD\4_BASE_ROOT\job\202020\RVE1\12_06_500.csv
12_06_500,L=2.0um,202020,RVE1,12,0.063913325408167,853.3324792059066,F:\1_job\20251124\CPFE_PARAMATER_TEST_PBC\1_CPFE_3DMODEL_BUILD\4_BASE_ROOT\job\202020\RVE1\12_06_500.csv
12_06_500,L=2.0um,202020,RVE1,13,0.0695260597573401,853.9810815152849,F:\1_job\20251124\CPFE_PARAMATER_TEST_PBC\1_CPFE_3DMODEL_BUILD\4_BASE_ROOT\job\202020\RVE1\12_06_500.csv
12_06_500,L=2.0um,202020,RVE1,14,0.0751074739796861,854.1349836969966,F:\1_job\20251124\CPFE_PARAMATER_TEST_PBC\1_CPFE_3DMODEL_BUILD\4_BASE_ROOT\job\202020\RVE1\12_06_500.csv
12_06_500,L=2.0um,202020,RVE1,15,0.0806579019727236,853.877464439959,F:\1_job\20251124\CPFE_PARAMATER_TEST_PBC\1_CPFE_3DMODEL_BUILD\4_BASE_ROOT\job\202020\RVE1\12_06_500.csv
12_06_500,L=2.0um,202020,RVE1,16,0.0861776995220419,853.2874490886898,F:\1_job\20251124\CPFE_PARAMATER_TEST_PBC\1_CPFE_3DMODEL_BUILD\4_BASE_ROOT\job\202020\RVE1\12_06_500.csv
12_06_500,L=2.0um,202020,RVE1,17,0.0916671892871969,852.4016251607145,F:\1_job\20251124\CPFE_PARAMATER_TEST_PBC\1_CPFE_3DMODEL_BUILD\4_BASE_ROOT\job\202020\RVE1\12_06_500.csv
12_06_500,L=2.0um,202020,RVE1,18,0.0971267089999163,851.2723989172373,F:\1_job\20251124\CPFE_PARAMATER_TEST_PBC\1_CPFE_3DMODEL_BUILD\4_BASE_ROOT\job\202020\RVE1\12_06_500.csv
12_06_500,L=2.0um,202020,RVE1,19,0.1025565908534479,849.9355490239395,F:\1_job\20251124\CPFE_PARAMATER_TEST_PBC\1_CPFE_3DMODEL_BUILD\4_BASE_ROOT\job\202020\RVE1\12_06_500.csv
12_06_500,L=2.0um,202020,RVE1,20,0.1079571415585973,848.4184972377775,F:\1_job\20251124\CPFE_PARAMATER_TEST_PBC\1_CPFE_3DMODEL_BUILD\4_BASE_ROOT\job\202020\RVE1\12_06_500.csv
12_06_500,L=2.0um,202020,RVE1,21,0.1133286829121737,846.7519901596733,F:\1_job\20251124\CPFE_PARAMATER_TEST_PBC\1_CPFE_3DMODEL_BUILD\4_BASE_ROOT\job\202020\RVE1\12_06_500.csv
12_06_500,L=2.0um,202020,RVE1,22,0.1186715315172836,844.9432128244271,F:\1_job\20251124\CPFE_PARAMATER_TEST_PBC\1_CPFE_3DMODEL_BUILD\4_BASE_ROOT\job\202020\RVE1\12_06_500.csv
12_06_500,L=2.0um,202020,RVE1,23,0.1239859791491398,843.0157516646051,F:\1_job\20251124\CPFE_PARAMATER_TEST_PBC\1_CPFE_3DMODEL_BUILD\4_BASE_ROOT\job\202020\RVE1\12_06_500.csv
12_06_500,L=2.0um,202020,RVE1,24,0.1292723326662926,840.9841506434612,F:\1_job\20251124\CPFE_PARAMATER_TEST_PBC\1_CPFE_3DMODEL_BUILD\4_BASE_ROOT\job\202020\RVE1\12_06_500.csv
12_06_500,L=2.0um,202020,RVE1,25,0.134530887539002,838.8625037553174,F:\1_job\20251124\CPFE_PARAMATER_TEST_PBC\1_CPFE_3DMODEL_BUILD\4_BASE_ROOT\job\202020\RVE1\12_06_500.csv
12_06_500,L=2.0um,202020,RVE1,26,0.1397619475581712,836.6600293608334,F:\1_job\20251124\CPFE_PARAMATER_TEST_PBC\1_CPFE_3DMODEL_BUILD\4_BASE_ROOT\job\202020\RVE1\12_06_500.csv
12_06_500,L=2.0um,202020,RVE1,27,0.1449657730344857,834.3691082801652,F:\1_job\20251124\CPFE_PARAMATER_TEST_PBC\1_CPFE_3DMODEL_BUILD\4_BASE_ROOT\job\202020\RVE1\12_06_500.csv
12_06_500,L=2.0um,202020,RVE1,28,0.1501426588400785,832.0088799800942,F:\1_job\20251124\CPFE_PARAMATER_TEST_PBC\1_CPFE_3DMODEL_BUILD\4_BASE_ROOT\job\202020\RVE1\12_06_500.csv
12_06_500,L=2.0um,202020,RVE2,1,0.0,0.0,F:\1_job\20251124\CPFE_PARAMATER_TEST_PBC\1_CPFE_3DMODEL_BUILD\4_BASE_ROOT\job\202020\RVE2\12_06_500.csv
12_06_500,L=2.0um,202020,RVE2,2,0.0059820717293904,428.76626900416215,F:\1_job\20251124\CPFE_PARAMATER_TEST_PBC\1_CPFE_3DMODEL_BUILD\4_BASE_ROOT\job\202020\RVE2\12_06_500.csv
12_06_500,L=2.0um,202020,RVE2,3,0.011928570968345,729.9864715107875,F:\1_job\20251124\CPFE_PARAMATER_TEST_PBC\1_CPFE_3DMODEL_BUILD\4_BASE_ROOT\job\202020\RVE2\12_06_500.csv
12_06_500,L=2.0um,202020,RVE2,4,0.0178399173671714,793.0037941962022,F:\1_job\20251124\CPFE_PARAMATER_TEST_PBC\1_CPFE_3DMODEL_BUILD\4_BASE_ROOT\job\202020\RVE2\12_06_500.csv
12_06_500,L=2.0um,202020,RVE2,5,0.0237165268210428,811.2225001652677,F:\1_job\20251124\CPFE_PARAMATER_TEST_PBC\1_CPFE_3DMODEL_BUILD\4_BASE_ROOT\job\202020\RVE2\12_06_500.csv
12_06_500,L=2.0um,202020,RVE2,6,0.0295588015905227,818.4115705121183,F:\1_job\20251124\CPFE_PARAMATER_TEST_PBC\1_CPFE_3DMODEL_BUILD\4_BASE_ROOT\job\202020\RVE2\12_06_500.csv
12_06_500,L=2.0um,202020,RVE2,7,0.0353671423414218,821.9882228915066,F:\1_job\20251124\CPFE_PARAMATER_TEST_PBC\1_CPFE_3DMODEL_BUILD\4_BASE_ROOT\job\202020\RVE2\12_06_500.csv
12_06_500,L=2.0um,202020,RVE2,8,0.0411419427877547,823.87398783354,F:\1_job\20251124\CPFE_PARAMATER_TEST_PBC\1_CPFE_3DMODEL_BUILD\4_BASE_ROOT\job\202020\RVE2\12_06_500.csv
12_06_500,L=2.0um,202020,RVE2,9,0.046883586296973,824.7572586291357,F:\1_job\20251124\CPFE_PARAMATER_TEST_PBC\1_CPFE_3DMODEL_BUILD\4_BASE_ROOT\job\202020\RVE2\12_06_500.csv
12_06_500,L=2.0um,202020,RVE2,10,0.0525924514481166,824.9664572730937,F:\1_job\20251124\CPFE_PARAMATER_TEST_PBC\1_CPFE_3DMODEL_BUILD\4_BASE_ROOT\job\202020\RVE2\12_06_500.csv
12_06_500,L=2.0um,202020,RVE2,11,0.0582689068587828,824.6872450503614,F:\1_job\20251124\CPFE_PARAMATER_TEST_PBC\1_CPFE_3DMODEL_BUILD\4_BASE_ROOT\job\202020\RVE2\12_06_500.csv
12_06_500,L=2.0um,202020,RVE2,12,0.063913325408167,824.042463590733,F:\1_job\20251124\CPFE_PARAMATER_TEST_PBC\1_CPFE_3DMODEL_BUILD\4_BASE_ROOT\job\202020\RVE2\12_06_500.csv
12_06_500,L=2.0um,202020,RVE2,13,0.0695260597573401,823.1112896123504,F:\1_job\20251124\CPFE_PARAMATER_TEST_PBC\1_CPFE_3DMODEL_BUILD\4_BASE_ROOT\job\202020\RVE2\12_06_500.csv
12_06_500,L=2.0um,202020,RVE2,14,0.0751074739796861,821.9504593569568,F:\1_job\20251124\CPFE_PARAMATER_TEST_PBC\1_CPFE_3DMODEL_BUILD\4_BASE_ROOT\job\202020\RVE2\12_06_500.csv
12_06_500,L=2.0um,202020,RVE2,15,0.0806579019727236,820.6089725313564,F:\1_job\20251124\CPFE_PARAMATER_TEST_PBC\1_CPFE_3DMODEL_BUILD\4_BASE_ROOT\job\202020\RVE2\12_06_500.csv
12_06_500,L=2.0um,202020,RVE2,16,0.0861776995220419,819.1189693623254,F:\1_job\20251124\CPFE_PARAMATER_TEST_PBC\1_CPFE_3DMODEL_BUILD\4_BASE_ROOT\job\202020\RVE2\12_06_500.csv
12_06_500,L=2.0um,202020,RVE2,17,0.0916671892871969,817.505557751333,F:\1_job\20251124\CPFE_PARAMATER_TEST_PBC\1_CPFE_3DMODEL_BUILD\4_BASE_ROOT\job\202020\RVE2\12_06_500.csv
12_06_500,L=2.0um,202020,RVE2,18,0.0971267089999163,815.7914830850932,F:\1_job\20251124\CPFE_PARAMATER_TEST_PBC\1_CPFE_3DMODEL_BUILD\4_BASE_ROOT\job\202020\RVE2\12_06_500.csv
12_06_500,L=2.0um,202020,RVE2,19,0.1025565908534479,813.9921614818899,F:\1_job\20251124\CPFE_PARAMATER_TEST_PBC\1_CPFE_3DMODEL_BUILD\4_BASE_ROOT\job\202020\RVE2\12_06_500.csv
12_06_500,L=2.0um,202020,RVE2,20,0.1079571415585973,812.121638471187,F:\1_job\20251124\CPFE_PARAMATER_TEST_PBC\1_CPFE_3DMODEL_BUILD\4_BASE_ROOT\job\202020\RVE2\12_06_500.csv
12_06_500,L=2.0um,202020,RVE2,21,0.1133286829121737,810.1957890753441,F:\1_job\20251124\CPFE_PARAMATER_TEST_PBC\1_CPFE_3DMODEL_BUILD\4_BASE_ROOT\job\202020\RVE2\12_06_500.csv
12_06_500,L=2.0um,202020,RVE2,22,0.1186715315172836,808.2234758198628,F:\1_job\20251124\CPFE_PARAMATER_TEST_PBC\1_CPFE_3DMODEL_BUILD\4_BASE_ROOT\job\202020\RVE2\12_06_500.csv
12_06_500,L=2.0um,202020,RVE2,23,0.1239859791491398,806.2117951448909,F:\1_job\20251124\CPFE_PARAMATER_TEST_PBC\1_CPFE_3DMODEL_BUILD\4_BASE_ROOT\job\202020\RVE2\12_06_500.csv
12_06_500,L=2.0um,202020,RVE2,24,0.1292723326662926,804.1563342270182,F:\1_job\20251124\CPFE_PARAMATER_TEST_PBC\1_CPFE_3DMODEL_BUILD\4_BASE_ROOT\job\202020\RVE2\12_06_500.csv
12_06_500,L=2.0um,202020,RVE2,25,0.134530887539002,802.0719834468582,F:\1_job\20251124\CPFE_PARAMATER_TEST_PBC\1_CPFE_3DMODEL_BUILD\4_BASE_ROOT\job\202020\RVE2\12_06_500.csv
